spec,family,seed,dest,M,budget,L_s,lam,eval_out_err_median,eval_abs_mass_median,eval_mixture_median,fit_abs_mass_median,beta_mean,beta_std,beta_min,beta_max,beta_span,n_beta_le_m3,n_beta_at_clamp,at_box_lower,at_box_upper,box_bind_rate,clamp_rate,rank_G_numeric,solver_residual,solver_lambda_eff,x_eff_budget_frac,x_eff_loss,v_fit_resid_rel,beta_ideal_mass_preserving
box_lam3e0,箱+λ,42,2,32,16,256,3.0,0.4578714668750763,0.2273068130016327,0.42453357577323914,0.2947017550468445,0.6521994471549988,0.09230643510818481,0.5466419458389282,0.8192023038864136,0.27256035804748535,0,0,0,0,0.0,0.0,16,15.916956901550293,1.1681042611598969,0.9486643075942993,0.051335692405700684,0.28358008158225884,2.772588722239781
box_lam1e1,箱+λ,42,2,32,16,256,10.0,0.4566294550895691,0.3951403796672821,0.4367326498031616,0.44644811749458313,0.4146645665168762,0.08061780035495758,0.31299877166748047,0.5441193580627441,0.23112058639526367,0,0,0,0,0.0,0.0,16,36.705039978027344,3.8936808705329895,0.9513339996337891,0.04866600036621094,0.28430718509460595,2.772588722239781
box_lam3e1,箱+λ,42,2,32,16,256,30.0,0.4562567174434662,0.5075399279594421,0.49299541115760803,0.553626537322998,0.20817282795906067,0.05100240558385849,0.1444685161113739,0.28430110216140747,0.13983258605003357,0,0,0,0,0.0,0.0,16,59.45452117919922,11.681042611598969,0.9594432711601257,0.04055672883987427,0.2839397421282578,2.772588722239781
box_lam1e2,箱+λ,42,2,32,16,256,100.0,0.4562302529811859,0.5709490180015564,0.5246108770370483,0.6092670559883118,0.07657065242528915,0.021205201745033264,0.05066244676709175,0.10874567180871964,0.058083225041627884,0,0,0,0,0.0,0.0,16,74.72179412841797,38.936808705329895,0.9662345051765442,0.03376549482345581,0.28339664191374925,2.772588722239781
box_lam1e3,箱+λ,42,2,32,16,256,1000.0,0.45628923177719116,0.6029820442199707,0.5538174510002136,0.6340681314468384,0.008409557864069939,0.0024694791063666344,0.005431655794382095,0.012182588689029217,0.006750932894647121,0,0,0,0,0.0,0.0,16,82.59809875488281,389.36808705329895,0.9700285196304321,0.02997148036956787,0.2830447421100484,2.772588722239781
nobox_lam1em3,无箱互校,42,2,32,16,256,0.001,0.5123809576034546,0.15062205493450165,0.45625460147857666,0.10882890969514847,-0.05869051814079285,3.7299625873565674,-13.815510749816895,1.71030855178833,15.525819301605225,1,1,1,0,0.0625,0.0625,16,3.602375030517578,0.00038936808705329894,0.8103227615356445,0.18967723846435547,0.3067481518593747,2.772588722239781
nobox_lam1em1,无箱互校,42,2,32,16,256,0.1,0.4764063060283661,0.10657734423875809,0.37941762804985046,0.09515181183815002,0.8717319369316101,0.4027319550514221,0.1150781512260437,1.4223270416259766,1.3072488903999329,0,0,0,0,0.0,0.0,16,4.108579635620117,0.038936808705329895,0.9288775324821472,0.07112246751785278,0.2793911884097878,2.772588722239781
scalar,参照,42,2,32,16,256,0.001,0.45630043745040894,0.14185231924057007,0.4007391929626465,0.18790613114833832,1.0391417741775513,1.2311882358062576e-07,1.0391418933868408,1.0391418933868408,0.0,0,0,0,0,0.0,0.0,16,0.052950043231248856,0.0,0.9705036282539368,0.029496371746063232,0.2829984811489754,2.772588722239781
nobeta,参照,42,2,32,16,256,0.001,0.4563004672527313,0.606779932975769,0.5565394163131714,0.6373533010482788,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,16,3.602375030517578,0.00038936808705329894,0.9705033898353577,0.029496610164642334,0.2829984811489754,2.772588722239781
box_lam1em3,箱+λ,42,2,32,32,256,0.001,0.5742663741111755,0.12236262857913971,0.4894145131111145,0.05317487567663193,-0.25595417618751526,1.862844467163086,-3.0,2.3701372146606445,5.3701372146606445,8,0,8,0,0.25,0.0,32,1.19429349899292,0.0002213348299264908,0.57158362865448,0.42841637134552,0.22046617001380436,2.0794415416798357
box_lam3em3,箱+λ,42,2,32,32,256,0.003,0.5660151243209839,0.13101834058761597,0.49294590950012207,0.05130123347043991,-0.19665370881557465,1.8117111921310425,-3.0,2.2904372215270996,5.2904372215271,8,0,8,0,0.25,0.0,32,1.2168145179748535,0.0006640044897794723,0.5910246968269348,0.4089753031730652,0.20756400097738223,2.0794415416798357
box_lam1em2,箱+λ,42,2,32,32,256,0.01,0.5403296947479248,0.1330898553133011,0.4567871689796448,0.05232285335659981,-0.13356268405914307,1.7776716947555542,-3.0,2.0534865856170654,5.053486585617065,8,0,8,0,0.25,0.0,32,1.3008463382720947,0.002213348299264908,0.6271028518676758,0.3728971481323242,0.1872678605896332,2.0794415416798357
box_lam3em2,箱+λ,42,2,32,32,256,0.03,0.5122565031051636,0.11367103457450867,0.4372844398021698,0.049820754677057266,0.17672577500343323,1.3466482162475586,-3.0,1.567150592803955,4.567150592803955,3,0,3,0,0.09375,0.0,32,1.5762041807174683,0.0066400448977947234,0.7004008293151855,0.29959917068481445,0.15879006602437784,2.0794415416798357
box_lam1em1,箱+λ,42,2,32,32,256,0.1,0.43909621238708496,0.10946284234523773,0.34158095717430115,0.05581831932067871,0.37655186653137207,0.8996971249580383,-3.0,1.2037017345428467,4.203701734542847,1,0,1,0,0.03125,0.0,32,2.124377727508545,0.02213348299264908,0.7772583961486816,0.22274160385131836,0.11944973605669916,2.0794415416798357
box_lam3em1,箱+λ,42,2,32,32,256,0.3,0.39635977149009705,0.10667072981595993,0.32358500361442566,0.06890293210744858,0.4941389560699463,0.3492741286754608,-0.6462137699127197,0.9784725904464722,1.624686360359192,0,0,0,0,0.0,0.0,32,2.7285640239715576,0.06640044897794724,0.8025404214859009,0.19745957851409912,0.1170097196576875,2.0794415416798357
box_lam1e0,箱+λ,42,2,32,32,256,1.0,0.3874889612197876,0.10282237827777863,0.3210269808769226,0.11176716536283493,0.47156551480293274,0.21388407051563263,-0.04233046993613243,0.7811100482940674,0.8234405182301998,0,0,0,0,0.0,0.0,32,3.7010204792022705,0.22133482992649078,0.8038120865821838,0.19618791341781616,0.117827307355376,2.0794415416798357
box_lam3e0,箱+λ,42,2,32,32,256,3.0,0.3899219334125519,0.16348358988761902,0.3412705361843109,0.150638610124588,0.4064987897872925,0.17395614087581635,0.10427743941545486,0.72046959400177,0.6161921545863152,0,0,0,0,0.0,0.0,32,5.9077911376953125,0.6640044897794724,0.8025229573249817,0.1974770426750183,0.11835066970434709,2.0794415416798357
box_lam1e1,箱+λ,42,2,32,32,256,10.0,0.3929104506969452,0.25783196091651917,0.3623042702674866,0.26537075638771057,0.2890235483646393,0.13632191717624664,0.08619292825460434,0.5449860692024231,0.45879314094781876,0,0,0,0,0.0,0.0,32,13.521867752075195,2.213348299264908,0.8126353621482849,0.1873646378517151,0.11670036302929392,2.0794415416798357
box_lam3e1,箱+λ,42,2,32,32,256,30.0,0.39490699768066406,0.36919835209846497,0.38218042254447937,0.3688891530036926,0.16375373303890228,0.08584755659103394,0.03949974849820137,0.32175856828689575,0.2822588197886944,0,0,0,0,0.0,0.0,32,26.7802734375,6.6400448977947235,0.8326676487922668,0.16733235120773315,0.11346325552992013,2.0794415416798357
box_lam1e2,箱+λ,42,2,32,32,256,100.0,0.39213207364082336,0.4520535171031952,0.4021112024784088,0.43956372141838074,0.0659513771533966,0.03728761523962021,0.01415780745446682,0.13572169840335846,0.12156389094889164,0,0,0,0,0.0,0.0,32,39.775569915771484,22.13348299264908,0.852209746837616,0.14779025316238403,0.11050374631406087,2.0794415416798357
box_lam1e3,箱+λ,42,2,32,32,256,1000.0,0.3873133361339569,0.4929475784301758,0.42328205704689026,0.48088985681533813,0.007632923778146505,0.004507722798734903,0.0015432840446010232,0.01658240146934986,0.015039117424748838,0,0,0,0,0.0,0.0,32,48.19334411621094,221.33482992649078,0.8649523854255676,0.13504761457443237,0.10867395621482602,2.0794415416798357
nobox_lam1em3,无箱互校,42,2,32,32,256,0.001,0.5785878896713257,0.12375275045633316,0.4945942163467407,0.054044418036937714,-2.948390245437622,6.439852714538574,-13.815510749816895,2.376706600189209,16.192217350006104,8,8,8,0,0.25,0.25,32,1.1746184825897217,0.0002213348299264908,0.5565716028213501,0.4434283971786499,0.22047180630709348,2.0794415416798357
nobox_lam1em1,无箱互校,42,2,32,32,256,0.1,0.43878528475761414,0.10922253876924515,0.3414786458015442,0.05587128922343254,0.04003152251243591,2.610800266265869,-13.815510749816895,1.204947590827942,15.020458340644836,1,1,1,0,0.03125,0.03125,32,2.121328830718994,0.02213348299264908,0.776237428188324,0.22376257181167603,0.11940662925206298,2.0794415416798357
scalar,参照,42,2,32,32,256,0.001,0.38665467500686646,0.08544374257326126,0.3413049876689911,0.12600870430469513,0.7029691338539124,6.055837786789198e-08,0.7029691934585571,0.7029691934585571,0.0,0,0,0,0,0.0,0.0,32,0.02996869385242462,0.0,0.8666642904281616,0.13333570957183838,0.10843386095973524,2.0794415416798357
nobeta,参照,42,2,32,32,256,0.001,0.3866531550884247,0.4982924163341522,0.42646655440330505,0.4861762225627899,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,32,1.1746184825897217,0.0002213348299264908,0.8666642904281616,0.13333570957183838,0.10843378508655635,2.0794415416798357
box_lam1em3,箱+λ,42,2,32,64,256,0.001,0.41126689314842224,0.05678795278072357,0.33647119998931885,0.01002444140613079,0.08735927939414978,1.2272896766662598,-3.0,1.5020554065704346,4.502055406570435,7,0,7,0,0.109375,0.0,32,0.026355832815170288,0.00011741616576910019,0.7173612713813782,0.2826387286186218,0.06779553600367537,1.3862943611198906
box_lam3em3,箱+λ,42,2,32,64,256,0.003,0.4122103750705719,0.053745221346616745,0.32486748695373535,0.010729650966823101,0.1088477149605751,1.1968187093734741,-3.0,1.4758566617965698,4.47585666179657,6,0,6,0,0.09375,0.0,32,0.031067460775375366,0.0003522484973073006,0.72575843334198,0.27424156665802,0.06663475223980748,1.3862943611198906
box_lam1em2,箱+λ,42,2,32,64,256,0.01,0.40047433972358704,0.051530081778764725,0.31811562180519104,0.01235453225672245,0.18354591727256775,1.0734580755233765,-3.0,1.3976761102676392,4.397676110267639,5,0,5,0,0.078125,0.0,32,0.04998373985290527,0.0011741616576910019,0.7496935725212097,0.2503064274787903,0.06422746969797491,1.3862943611198906
box_lam3em2,箱+λ,42,2,32,64,256,0.03,0.375836044549942,0.05726002901792526,0.2968200445175171,0.016002129763364792,0.2688734531402588,0.8744256496429443,-3.0,1.2282074689865112,4.228207468986511,3,0,3,0,0.046875,0.0,32,0.11109528690576553,0.0035224849730730056,0.7854606509208679,0.21453934907913208,0.062274239356195644,1.3862943611198906
box_lam1em1,箱+λ,42,2,32,64,256,0.1,0.35936254262924194,0.0625101774930954,0.29241564869880676,0.024027351289987564,0.32712557911872864,0.535512387752533,-3.0,0.9393668174743652,3.9393668174743652,1,0,1,0,0.015625,0.0,32,0.2971462309360504,0.01174161657691002,0.7975031733512878,0.20249682664871216,0.05942671353286812,1.3862943611198906
box_lam3em1,箱+λ,42,2,32,64,256,0.3,0.3388732075691223,0.06365668028593063,0.2920970916748047,0.037593990564346313,0.3205558657646179,0.21913555264472961,-0.6680824756622314,0.7068384885787964,1.3749209642410278,0,0,0,0,0.0,0.0,32,0.595810055732727,0.035224849730730055,0.7805118560791016,0.21948814392089844,0.05719683874182326,1.3862943611198906
box_lam1e0,箱+λ,42,2,32,64,256,1.0,0.3384219706058502,0.07224022597074509,0.29433146119117737,0.06495923548936844,0.26700150966644287,0.1296127885580063,-0.15686064958572388,0.5733404755592346,0.7302011251449585,0,0,0,0,0.0,0.0,32,1.0239369869232178,0.11741616576910019,0.7536222338676453,0.24637776613235474,0.057952302564537594,1.3862943611198906
box_lam3e0,箱+λ,42,2,32,64,256,3.0,0.33865582942962646,0.08629860728979111,0.29577940702438354,0.07645634561777115,0.21914039552211761,0.1132364347577095,0.024639206007122993,0.49117758870124817,0.4665383826941252,0,0,0,0,0.0,0.0,32,1.5851414203643799,0.35224849730730057,0.739001989364624,0.260998010635376,0.05897792367972226,1.3862943611198906
box_lam1e1,箱+λ,42,2,32,64,256,10.0,0.34222981333732605,0.13085399568080902,0.2930324971675873,0.11337445676326752,0.1634611338376999,0.10106144845485687,0.07299714535474777,0.41809284687042236,0.3450957015156746,0,0,0,0,0.0,0.0,32,3.175365447998047,1.174161657691002,0.7401692867279053,0.2598307132720947,0.05857334621181928,1.3862943611198906
box_lam3e1,箱+λ,42,2,32,64,256,30.0,0.33935895562171936,0.19989557564258575,0.2970697581768036,0.18212078511714935,0.10406807065010071,0.07307594269514084,0.03697116672992706,0.290217787027359,0.25324662029743195,0,0,0,0,0.0,0.0,32,7.118635654449463,3.5224849730730057,0.757097601890564,0.24290239810943604,0.0564969466031345,1.3862943611198906
box_lam1e2,箱+λ,42,2,32,64,256,100.0,0.33817780017852783,0.26988422870635986,0.3044806718826294,0.25311189889907837,0.04735598713159561,0.036298543214797974,0.01416062843054533,0.14411312341690063,0.1299524949863553,0,0,0,0,0.0,0.0,32,13.286020278930664,11.741616576910019,0.7804437279701233,0.2195562720298767,0.053923285019017456,1.3862943611198906
box_lam1e3,箱+λ,42,2,32,64,256,1000.0,0.3354324400424957,0.31912025809288025,0.3212786316871643,0.3025425374507904,0.0059767854399979115,0.004841440822929144,0.0016332633094862103,0.01989411562681198,0.01826085231732577,0,0,0,0,0.0,0.0,32,19.057735443115234,117.41616576910019,0.7999427914619446,0.20005720853805542,0.05196712814033807,1.3862943611198906
nobox_lam1em3,无箱互校,42,2,32,64,256,0.001,0.4116356372833252,0.05463794991374016,0.33157917857170105,0.010467599146068096,-1.0929738283157349,4.528003215789795,-13.815510749816895,1.50189208984375,15.317402839660645,7,7,7,0,0.109375,0.109375,32,0.025413144379854202,0.00011741616576910019,0.7039392590522766,0.2960607409477234,0.06750495798705755,1.3862943611198906
nobox_lam1em1,无箱互校,42,2,32,64,256,0.1,0.3592378497123718,0.06369706243276596,0.2923717498779297,0.023927688598632812,0.3159623444080353,0.6086300611495972,-3.7172346115112305,0.938227653503418,4.655462265014648,1,0,1,0,0.015625,0.0,32,0.2966187000274658,0.01174161657691002,0.7966888546943665,0.20331114530563354,0.059472839006121644,1.3862943611198906
scalar,参照,42,2,32,64,256,0.001,0.33495429158210754,0.04895902797579765,0.29371196031570435,0.056854862719774246,0.38614657521247864,3.003791704259129e-08,0.386146605014801,0.386146605014801,0.0,0,0,0,0,0.0,0.0,32,0.007756544277071953,0.0,0.8028789758682251,0.1971210241317749,0.05168708023704789,1.3862943611198906
nobeta,参照,42,2,32,64,256,0.001,0.3349543809890747,0.3261071443557739,0.32577386498451233,0.3098726272583008,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,32,0.025413144379854202,0.00011741616576910019,0.8028789758682251,0.1971210241317749,0.051687053139484004,1.3862943611198906
box_lam1em3,箱+λ,43,0,8,8,256,0.001,0.7909905910491943,0.18297706544399261,0.634562611579895,0.21402321755886078,1.0358344316482544,0.6955447793006897,0.16610288619995117,2.278987407684326,2.112884521484375,0,0,0,0,0.0,0.0,8,0.03708552196621895,0.0001453269273042679,0.7664046883583069,0.23359531164169312,0.12724919934393644,3.4657359027997265
box_lam3em3,箱+λ,43,0,8,8,256,0.003,0.7989789247512817,0.16398830711841583,0.6379634141921997,0.20702025294303894,1.0460727214813232,0.6463673710823059,0.2340230792760849,2.218018054962158,1.9839949756860733,0,0,0,0,0.0,0.0,8,0.04061281681060791,0.00043598078191280364,0.7821696996688843,0.21783030033111572,0.12736724966578247,3.4657359027997265
box_lam1em2,箱+λ,43,0,8,8,256,0.01,0.8525552749633789,0.1794067621231079,0.6414472460746765,0.27910515666007996,1.0429582595825195,0.5411394238471985,0.2514118552207947,2.0445544719696045,1.7931426167488098,0,0,0,0,0.0,0.0,8,0.06321100145578384,0.0014532692730426788,0.8141286373138428,0.18587136268615723,0.12804291422958064,3.4657359027997265
box_lam3em2,箱+λ,43,0,8,8,256,0.03,0.927127480506897,0.2716398239135742,0.6794500946998596,0.3126824200153351,0.9637988805770874,0.4044055640697479,0.3168604373931885,1.725029468536377,1.4081690311431885,0,0,0,0,0.0,0.0,8,0.1437603086233139,0.0043598078191280365,0.836721658706665,0.16327834129333496,0.12830562473298582,3.4657359027997265
box_lam1em1,箱+λ,43,0,8,8,256,0.1,0.9260339140892029,0.4205510914325714,0.730252742767334,0.46635645627975464,0.7322435975074768,0.22482220828533173,0.446639746427536,1.2026386260986328,0.7559988796710968,0,0,0,0,0.0,0.0,8,0.3466397523880005,0.014532692730426788,0.8149096369743347,0.18509036302566528,0.12586726316739974,3.4657359027997265
box_lam3em1,箱+λ,43,0,8,8,256,0.3,0.9540653228759766,0.5452611446380615,0.7714588642120361,0.5821478366851807,0.4591119587421417,0.11404786258935928,0.36387553811073303,0.692522406578064,0.32864686846733093,0,0,0,0,0.0,0.0,8,0.5624963045120239,0.043598078191280365,0.7656685709953308,0.2343314290046692,0.12458042202600378,3.4657359027997265
box_lam1e0,箱+λ,43,0,8,8,256,1.0,0.9636920690536499,0.6301451325416565,0.8176066279411316,0.6507337093353271,0.24238082766532898,0.13412612676620483,0.15500704944133759,0.5537806749343872,0.3987736254930496,0,0,0,0,0.0,0.0,8,0.7148966789245605,0.14532692730426788,0.7279009819030762,0.27209901809692383,0.12664441826910228,3.4657359027997265
box_lam3e0,箱+λ,43,0,8,8,256,3.0,0.9800608158111572,0.6622344255447388,0.8585274815559387,0.6833638548851013,0.1384029984474182,0.1425226777791977,0.06302880495786667,0.48727017641067505,0.4242413714528084,0,0,0,0,0.0,0.0,8,0.8263694047927856,0.43598078191280365,0.7216302156448364,0.2783697843551636,0.12763740889958902,3.4657359027997265
box_lam1e1,箱+λ,43,0,8,8,256,10.0,0.9943499565124512,0.6952200531959534,0.8647562265396118,0.7073382139205933,0.0725475400686264,0.10357312858104706,0.021407723426818848,0.3274621069431305,0.30605438351631165,0,0,0,0,0.0,0.0,8,1.06637704372406,1.4532692730426788,0.7381399273872375,0.26186007261276245,0.12645509108411435,3.4657359027997265
box_lam3e1,箱+λ,43,0,8,8,256,30.0,0.9984179735183716,0.7127360105514526,0.8897846341133118,0.7271682620048523,0.033818840980529785,0.05468761548399925,0.007703122682869434,0.16856010258197784,0.1608569798991084,0,0,0,0,0.0,0.0,8,1.3642066717147827,4.3598078191280365,0.7591131925582886,0.24088680744171143,0.12564505751483113,3.4657359027997265
box_lam1e2,箱+λ,43,0,8,8,256,100.0,0.9970148801803589,0.7222312092781067,0.9134471416473389,0.7382740378379822,0.012028421275317669,0.02049810253083706,0.0024051330983638763,0.06255557388067245,0.06015044078230858,0,0,0,0,0.0,0.0,8,1.5816227197647095,14.532692730426788,0.7737053632736206,0.2262946367263794,0.12556185253145538,3.4657359027997265
box_lam1e3,箱+λ,43,0,8,8,256,1000.0,0.9951473474502563,0.7267197966575623,0.9189169406890869,0.7435808181762695,0.001300706178881228,0.0022667301818728447,0.0002450642641633749,0.0068892803974449635,0.0066442161332815886,0,0,0,0,0.0,0.0,8,1.6985740661621094,145.32692730426788,0.7814469337463379,0.2185530662536621,0.12565885099003768,3.4657359027997265
nobox_lam1em3,无箱互校,43,0,8,8,256,0.001,0.7909191250801086,0.18302586674690247,0.6346743702888489,0.2142363339662552,1.0359911918640137,0.6946982145309448,0.1702309101819992,2.2792365550994873,2.109005644917488,0,0,0,0,0.0,0.0,8,0.03709370270371437,0.0001453269273042679,0.7663871049880981,0.23361289501190186,0.1272496561655624,3.4657359027997265
nobox_lam1em1,无箱互校,43,0,8,8,256,0.1,0.9260326623916626,0.4205510914325714,0.7302526235580444,0.4663562476634979,0.7322435975074768,0.22482220828533173,0.4466398358345032,1.2026385068893433,0.7559986710548401,0,0,0,0,0.0,0.0,8,0.34663981199264526,0.014532692730426788,0.8149096965789795,0.1850903034210205,0.12586727585688937,3.4657359027997265
scalar,参照,43,0,8,8,256,0.001,0.9948634505271912,0.2003711611032486,0.7592025399208069,0.33437246084213257,1.082279086112976,0.0,1.082279086112976,1.082279086112976,0.0,0,0,0,0,0.0,0.0,8,0.11356879770755768,0.0,0.7824070453643799,0.21759295463562012,0.12567726343946245,3.4657359027997265
nobeta,参照,43,0,8,8,256,0.001,0.9948641657829285,0.7272543907165527,0.9194530844688416,0.7442148923873901,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,8,0.03709370270371437,0.0001453269273042679,0.7824068665504456,0.21759313344955444,0.12567728881844167,3.4657359027997265
box_lam1em3,箱+λ,43,0,8,16,256,0.001,0.6060696244239807,0.16200442612171173,0.49152034521102905,0.18186713755130768,0.8149303197860718,0.44276759028434753,0.008748182095587254,1.913974642753601,1.9052264606580138,0,0,0,0,0.0,0.0,8,0.0007629231549799442,7.378015667200088e-05,0.7308000922203064,0.2691999077796936,0.014368125088315788,2.772588722239781
box_lam3em3,箱+λ,43,0,8,16,256,0.003,0.606311559677124,0.1583637297153473,0.491345077753067,0.17657892405986786,0.8235711455345154,0.42089903354644775,0.013271095231175423,1.8757952451705933,1.8625241499394178,0,0,0,0,0.0,0.0,8,0.001313864253461361,0.00022134047001600267,0.7397991418838501,0.2602008581161499,0.013876832463812713,2.772588722239781
box_lam1em2,箱+λ,43,0,8,16,256,0.01,0.6114208102226257,0.151388481259346,0.4922213852405548,0.1753125786781311,0.8279325366020203,0.3782082498073578,0.03501637279987335,1.7708473205566406,1.7358309477567673,0,0,0,0,0.0,0.0,8,0.00491197919473052,0.0007378015667200089,0.756114661693573,0.243885338306427,0.013007222533901517,2.772588722239781
box_lam3em2,箱+λ,43,0,8,16,256,0.03,0.6395874619483948,0.17697714269161224,0.5128777623176575,0.22037899494171143,0.7817178964614868,0.3336958587169647,0.09970963001251221,1.591506838798523,1.4917972087860107,0,0,0,0,0.0,0.0,8,0.0228993259370327,0.0022134047001600263,0.7588670253753662,0.2411329746246338,0.012827082539391535,2.772588722239781
box_lam1em1,箱+λ,43,0,8,16,256,0.1,0.6613099575042725,0.27608129382133484,0.5462907552719116,0.2994507849216461,0.6329975128173828,0.2622024118900299,0.09298823773860931,1.2708197832107544,1.177831545472145,0,0,0,0,0.0,0.0,8,0.10361075401306152,0.0073780156672000885,0.7327620387077332,0.26723796129226685,0.014440932621141959,2.772588722239781
box_lam3em1,箱+λ,43,0,8,16,256,0.3,0.7211001515388489,0.38891327381134033,0.6279380321502686,0.4302853047847748,0.4265979528427124,0.16907696425914764,0.07847554981708527,0.8559145927429199,0.7774390429258347,0,0,0,0,0.0,0.0,8,0.2638597786426544,0.022134047001600266,0.6889006495475769,0.3110993504524231,0.018700672147033297,2.772588722239781
box_lam1e0,箱+λ,43,0,8,16,256,1.0,0.7766202092170715,0.49439066648483276,0.6905724406242371,0.5225815176963806,0.22085577249526978,0.10268706828355789,0.06396978348493576,0.4397534430027008,0.37578365951776505,0,0,0,0,0.0,0.0,8,0.4393063485622406,0.07378015667200089,0.6453021168708801,0.3546978831291199,0.026604526955109682,2.772588722239781
box_lam3e0,箱+λ,43,0,8,16,256,3.0,0.812101423740387,0.5480935573577881,0.7325471639633179,0.5633360147476196,0.11334443837404251,0.09328426420688629,0.051202841103076935,0.4349727928638458,0.3837699517607689,0,0,0,0,0.0,0.0,8,0.5365886688232422,0.22134047001600266,0.6297130584716797,0.3702869415283203,0.032069163657051286,2.772588722239781
box_lam1e1,箱+λ,43,0,8,16,256,10.0,0.7996457815170288,0.5783723592758179,0.7558744549751282,0.5965067148208618,0.056632742285728455,0.07829367369413376,0.020848998799920082,0.34454721212387085,0.32369821332395077,0,0,0,0,0.0,0.0,8,0.6443466544151306,0.7378015667200089,0.6389774084091187,0.36102259159088135,0.03169477930032931,2.772588722239781
box_lam3e1,箱+λ,43,0,8,16,256,30.0,0.7748216986656189,0.5989236831665039,0.7701377272605896,0.6190478205680847,0.028060784563422203,0.049067143350839615,0.007941693998873234,0.2100091129541397,0.20206741895526648,0,0,0,0,0.0,0.0,8,0.814933717250824,2.2134047001600266,0.6618787050247192,0.33812129497528076,0.027835144140414138,2.772588722239781
box_lam1e2,箱+λ,43,0,8,16,256,100.0,0.7706608176231384,0.6127296090126038,0.7753810286521912,0.6279895901679993,0.010758090764284134,0.020933102816343307,0.002574108075350523,0.0885632187128067,0.08598911063745618,0,0,0,0,0.0,0.0,8,0.9989796876907349,7.3780156672000885,0.6839725375175476,0.3160274624824524,0.024417602867596117,2.772588722239781
box_lam1e3,箱+λ,43,0,8,16,256,1000.0,0.7673751711845398,0.6216543316841125,0.7754313349723816,0.6390075087547302,0.0012217495823279023,0.0024953102692961693,0.00026842328952625394,0.010505139827728271,0.010236716538202018,0,0,0,0,0.0,0.0,8,1.1270005702972412,73.78015667200089,0.6983813643455505,0.30161863565444946,0.022435671139994607,2.772588722239781
nobox_lam1em3,无箱互校,43,0,8,16,256,0.001,0.6059578061103821,0.16302119195461273,0.491308331489563,0.18275989592075348,0.8106139898300171,0.4476342499256134,0.01122516579926014,1.917611837387085,1.9063866715878248,0,0,0,0,0.0,0.0,8,0.0007718119886703789,7.378015667200088e-05,0.7284183502197266,0.27158164978027344,0.014488711721897715,2.772588722239781
nobox_lam1em1,无箱互校,43,0,8,16,256,0.1,0.6613122224807739,0.27608123421669006,0.5462915897369385,0.29945072531700134,0.6329975128173828,0.26220235228538513,0.092988021671772,1.2708196640014648,1.1778316423296928,0,0,0,0,0.0,0.0,8,0.1036107987165451,0.0073780156672000885,0.7327620387077332,0.26723796129226685,0.014440953241562577,2.772588722239781
scalar,参照,43,0,8,16,256,0.001,0.7626593708992004,0.15465697646141052,0.617111325263977,0.24272401630878448,0.8064154982566833,6.155941179031288e-08,0.8064154386520386,0.8064154386520386,0.0,0,0,0,0,0.0,0.0,8,0.058350320905447006,0.0,0.7003247141838074,0.2996752858161926,0.02218319312377404,2.772588722239781
nobeta,参照,43,0,8,16,256,0.001,0.7626557350158691,0.6225919723510742,0.7752750515937805,0.6406416296958923,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,8,0.0007718119886703789,7.378015667200088e-05,0.7003248929977417,0.2996751070022583,0.022183186779029234,2.772588722239781
box_lam1em3,箱+λ,43,0,8,32,256,0.001,0.5932275056838989,0.14170151948928833,0.4871963560581207,0.13716444373130798,0.28081396222114563,0.5684650540351868,-0.8833131194114685,1.6113836765289307,2.494696795940399,0,0,0,0,0.0,0.0,8,0.0001627215533517301,3.722242638468742e-05,0.5373139977455139,0.4626860022544861,0.014066744951508942,2.0794415416798357
box_lam3em3,箱+λ,43,0,8,32,256,0.003,0.5912575721740723,0.14505386352539062,0.4860996901988983,0.13761873543262482,0.3174436688423157,0.5166967511177063,-0.7217605710029602,1.5818814039230347,2.303641974925995,0,0,0,0,0.0,0.0,8,0.00021746201673522592,0.00011166727915406228,0.5500443577766418,0.44995564222335815,0.013881913018215496,2.0794415416798357
box_lam1em2,箱+λ,43,0,8,32,256,0.01,0.5863810777664185,0.13890440762043,0.4829566776752472,0.1393069475889206,0.395515501499176,0.4058903157711029,-0.39115914702415466,1.4954754114151,1.8866345584392548,0,0,0,0,0.0,0.0,8,0.0006199312629178166,0.00037222426384687425,0.5826143622398376,0.41738563776016235,0.013342977704969977,2.0794415416798357
box_lam3em2,箱+λ,43,0,8,32,256,0.03,0.5853880643844604,0.14116357266902924,0.4814338982105255,0.14486028254032135,0.4612197279930115,0.2927364706993103,-0.08920387178659439,1.3463572263717651,1.4355610981583595,0,0,0,0,0.0,0.0,8,0.003142569912597537,0.0011166727915406227,0.6208337545394897,0.37916624546051025,0.012666735769394559,2.0794415416798357
