seed,dest,M,B,L_s,nominal_ratio,retained_mass_fraction,rel_err,mix_err,abs_mass_err,rel_err_oracle,mix_err_oracle,gap_rel,gap_mix,cond_xtx,numeric_rank,rank_upper_bound,beta_mean,beta_clamped
42,0,4,8,2048,0.00390625,0.058240585029125214,1.326162576675415,1.2419263124465942,0.5048381686210632,0.6941992044448853,0.7182334065437317,0.6338258981704712,0.4640098214149475,189803.375,8,4,1.0968087911605835,2
42,0,4,16,2048,0.0078125,0.09846571087837219,0.933594822883606,0.9058285355567932,0.4333145320415497,0.6255597472190857,0.6281507611274719,0.31637293100357056,0.2472015619277954,126971.6015625,16,4,0.7575726509094238,3
42,0,4,32,2048,0.015625,0.16967852413654327,0.8507196307182312,0.7893059253692627,0.30044984817504883,0.4895033836364746,0.46264708042144775,0.3543688654899597,0.2938361167907715,50210.67578125,32,4,1.0860724449157715,2
42,0,4,64,2048,0.03125,0.25879865884780884,0.8357039093971252,0.7601997256278992,0.2381840944290161,0.3661920428276062,0.34681349992752075,0.45237356424331665,0.3843613564968109,14531.8173828125,64,4,0.9549177289009094,0
42,0,4,100,2048,0.048828125,0.33878442645072937,0.8307098150253296,0.7502301931381226,0.19617372751235962,0.2964992821216583,0.28225770592689514,0.5145174264907837,0.4362567067146301,19891.8125,100,4,0.6828939914703369,0
42,0,8,8,2048,0.00390625,0.05781090259552002,0.9837325215339661,0.9060965180397034,0.36313870549201965,0.680414617061615,0.6412901878356934,0.27078402042388916,0.21926847100257874,1006.7835083007812,8,8,2.341419219970703,0
42,0,8,16,2048,0.0078125,0.1125066727399826,1.123323917388916,0.9980838298797607,0.2726648449897766,0.6087815761566162,0.5551602840423584,0.4939005374908447,0.4079880714416504,123082.1328125,16,8,0.8295885920524597,4
42,0,8,32,2048,0.015625,0.17513833940029144,0.8638760447502136,0.770714282989502,0.2424662709236145,0.5332658886909485,0.478340208530426,0.3212563395500183,0.26917773485183716,81646.03125,32,8,0.4080067574977875,9
42,0,8,64,2048,0.03125,0.2625681161880493,0.8223748803138733,0.7345521450042725,0.18909189105033875,0.3994658589363098,0.358875572681427,0.4038001298904419,0.3444628417491913,43713.75390625,64,8,0.6230164170265198,8
42,0,8,100,2048,0.048828125,0.35583752393722534,0.8126245141029358,0.7213441729545593,0.1782214641571045,0.32183870673179626,0.2947552502155304,0.4737626910209656,0.4027100205421448,30417.9375,100,8,0.4929925799369812,9
42,0,16,8,2048,0.00390625,0.06843719631433487,0.8261331915855408,0.7367011904716492,0.30335313081741333,0.6807454228401184,0.6169184446334839,0.12888675928115845,0.09640651941299438,95.92642211914062,8,8,2.4457995891571045,0
42,0,16,16,2048,0.0078125,0.12504440546035767,0.8353148698806763,0.7465606331825256,0.2614035904407501,0.6061605215072632,0.5380356311798096,0.2035607099533081,0.16132211685180664,102498.890625,16,16,0.8771467208862305,4
42,0,16,32,2048,0.015625,0.19203732907772064,0.9438990950584412,0.8419486880302429,0.23861995339393616,0.5219348669052124,0.47491762042045593,0.41044288873672485,0.3400452435016632,82823.875,32,16,0.24827507138252258,10
42,0,16,64,2048,0.03125,0.28797227144241333,0.8218525052070618,0.7333617806434631,0.1952798068523407,0.40715450048446655,0.37071406841278076,0.4065708816051483,0.3471413850784302,45120.66015625,64,16,0.4322137236595154,13
42,0,16,100,2048,0.048828125,0.36651358008384705,0.7721274495124817,0.6889190077781677,0.1577296108007431,0.35344982147216797,0.32085034251213074,0.41581934690475464,0.35555797815322876,29491.7109375,100,16,0.30092835426330566,17
42,0,32,8,2048,0.00390625,0.06926830857992172,0.7673718333244324,0.7119720578193665,0.3754272162914276,0.6792725920677185,0.6478297114372253,0.07334095239639282,0.04420095682144165,102929.4375,8,8,1.6000406742095947,1
42,0,32,16,2048,0.0078125,0.12592150270938873,0.7402104139328003,0.6623803973197937,0.2687418758869171,0.5904228687286377,0.5310895442962646,0.1417132019996643,0.11004972457885742,80076.84375,16,16,1.211329460144043,2
42,0,32,32,2048,0.015625,0.19024305045604706,0.7662470936775208,0.6774669885635376,0.20922063291072845,0.5185421109199524,0.4594915211200714,0.22981667518615723,0.18929342925548553,61523.3515625,32,32,0.4845835566520691,8
42,0,32,64,2048,0.03125,0.30244678258895874,0.8478670120239258,0.7318110466003418,0.17807452380657196,0.3881100118160248,0.3425220847129822,0.4420969784259796,0.3707347512245178,31235.58203125,64,32,0.37832045555114746,15
42,0,32,100,2048,0.048828125,0.3759393095970154,0.7797481417655945,0.6770711541175842,0.1586151123046875,0.3345195949077606,0.30038347840309143,0.4314422011375427,0.3592776358127594,24632.99609375,100,32,0.20692121982574463,22
42,0,48,8,2048,0.00390625,0.06852993369102478,0.7585398554801941,0.6999669671058655,0.37171146273612976,0.680124819278717,0.6439115405082703,0.06611055135726929,0.04271352291107178,175853.53125,8,8,1.2412631511688232,2
42,0,48,16,2048,0.0078125,0.12704998254776,0.6908789873123169,0.6240351796150208,0.27723169326782227,0.5844850540161133,0.5200979113578796,0.10504090785980225,0.08400934934616089,80659.3125,16,16,1.4653940200805664,1
42,0,48,32,2048,0.015625,0.203990176320076,0.6748619675636292,0.5914309024810791,0.2010161131620407,0.46090930700302124,0.41318613290786743,0.19448643922805786,0.1612206995487213,50308.953125,32,32,0.9641910195350647,4
42,0,48,64,2048,0.03125,0.3011375665664673,0.7617655396461487,0.6714843511581421,0.1517542600631714,0.40353935956954956,0.3564552068710327,0.3495371639728546,0.2966126799583435,29515.955078125,64,48,0.3013094663619995,16
42,0,48,100,2048,0.048828125,0.3782860338687897,0.7234448790550232,0.6263898015022278,0.12954221665859222,0.33786386251449585,0.3013252019882202,0.37354421615600586,0.31283921003341675,22143.876953125,100,48,0.18606701493263245,22
